,Continent,GDP_Capita,IncomeGroup,Area,Total_Edge_Length,Density,Edge_No,Ave_Path_Length,Assortativity,Diameter,Max_Degree,max_5perc_isolated,max_10perc_isolated,max_20perc_isolated,mean_5perc_isolated,mean_10perc_isolated,mean_20perc_isolated,min_5perc_isolated,min_10perc_isolated,min_20perc_isolated,max_5perc_surloss_e2,max_10perc_surloss_e2,max_20perc_surloss_e2,mean_5perc_surloss_e2,mean_10perc_surloss_e2,mean_20perc_surloss_e2,min_5perc_surloss_e2,min_10perc_surloss_e2,min_20perc_surloss_e2,areaLog,edgeLog,edgeAreaLog
Sweden,Europe,51610.066055220195,High income,449939.4390992007,112573436.90345804,6.15906557928105e-05,77221,124.39644403113357,0.009624133494499051,357,12,24.12086480854389,30.646218377244722,63.55754072517078,5.090934824719905,9.925382358766942,32.75737402519305,1.2905748924520923,1.2941176470588236,11.600105097214925,0.9699057034836138,0.9975626641934536,0.9999977684214072,0.7268855037884723,0.8934090551472448,0.9954965375155054,0.6081157805231168,0.7855752226283593,0.973577399395722,13.016868272910278,18.539116339120653,5.522248066210374
Swaziland,Africa,3837.02699384472,Lower middle income,17379.416772328146,4432493.833906444,0.003480744682195624,1377,17.909760998976253,0.0015779275667816065,47,10,5.30109276912346,8.439897698209718,43.44146685472496,2.189918091499845,2.9902664466537097,10.705889250496003,1.20369288301975,1.1669973159061735,1.2185023068732994,0.42124989333960455,0.5841919142291121,0.8766851031121748,0.19323517654605507,0.36042305635471955,0.646039530834932,0.05512947030132477,0.17192930817781782,0.4605713846860071,9.763041840852877,15.304472925819875,5.541431084966998
Sint Maarten,Central-America,15400.0,High income,37.97685135041405,62889.0512497439,0.03117998506348021,167,11.517363704256908,-0.1981784386617109,35,8,35.79035289204427,35.79035289204427,65.73397368970558,13.861627340432936,12.09219540812775,18.68699102108999,2.526623512215494,2.526623512215494,2.526623512215494,0.5561376081678961,0.5594059935828574,0.8730244148361999,0.04116565759223402,0.08142077383651099,0.21671470850834898,0.0,3.2630269476210064e-06,0.0012445664154708607,3.63697679911481,11.049127361555477,7.412150562440667
Seychelles,Africa,17401.721513561202,High income,493.71038102819216,144929.4568424079,0.020032255326372973,236,10.035480859010269,-0.001485253553999427,24,6,12.351308485329104,50.753370340999204,78.25138778747026,4.070182394924663,5.857666022151134,20.52792568256485,1.1102299762093577,1.1102299762093577,1.1102299762093577,0.2636793669135048,0.7346272175364591,0.9537850954044694,0.044966335768192735,0.11280629946919006,0.392677348247214,0.0002802184730920927,0.0017820916963583215,0.06309530156425851,6.201949072040294,11.884002398485865,5.682053326445572
Syria,Asia,2032.6234893270105,Low income,186870.69813134978,44286379.25640325,0.00014928297360689051,33022,68.69154427503932,0.13095335181488424,196,12,9.225744999319636,29.353029681302147,71.95138419986495,3.283522037117375,7.28225072461506,35.64524229475719,1.331719128329298,1.3329742830214084,10.77445652173913,0.545567079268922,0.6805729147898439,0.9448150460654346,0.3846664941916886,0.5557243226125869,0.8122957986787234,0.2559038748185026,0.48170878731846006,0.7129675518194755,12.138172202829212,17.606187721742593,5.46801551891338
Turks & Caicos Is.,Central-America,27142.2277976902,High income,992.768943049171,61113.505541883744,0.034188034188034185,140,9.719413919413919,-0.0723814441862478,25,6,41.629629629629626,56.222222222222214,78.74074074074075,18.49777777777778,21.14666666666666,32.98063973063974,2.5185185185185186,2.5185185185185186,2.074074074074074,0.6889568185473388,0.7747728091815971,0.9684253884984788,0.09307514267679766,0.20466390468106113,0.4592361872023432,6.926329467965112e-06,0.00038151814564801694,0.0064444417534019905,6.900497951218556,11.020488160699317,4.11999020948076
Chad,Africa,709.5403101385332,Low income,1273034.4512079358,21876421.76619384,0.0020790669959173265,2397,31.701110483719184,0.08070768279744744,87,11,53.23729863692689,77.45432022297926,90.55339049103665,10.597755180889717,25.265369500684052,71.68963269151918,0.7666692480446062,2.676968703660345,18.67592014971928,0.8719510326417589,0.9374148809471229,0.9948612072783172,0.3856188124481227,0.6434678930894517,0.9299166597399523,0.0668870152571014,0.3135090769172628,0.7135255848930739,14.056913940180367,16.90091998312187,2.844006042941505
Togo,Africa,675.542213340634,Low income,57021.94866260401,6520158.123235005,0.0023539171219643077,2009,34.77619509040143,0.10689944519969548,102,8,58.03525586171487,68.74892740689891,85.78811369509044,16.213686687436674,29.157270812078877,63.64762257701733,1.701323251417769,1.6966580976863752,10.273735273735273,0.7959886114641163,0.8986810017346721,0.9858305927728684,0.503213279275693,0.7309212632127523,0.891361280452763,0.05060260418603371,0.35153722040794216,0.7380458892420477,10.951191536954683,15.690409185638668,4.739217648683986
Thailand,Asia,7808.192916299491,Upper middle income,514759.5730175865,140256823.2224736,5.165745568665741e-05,89954,161.72266173398856,0.1576030822753368,506,12,31.94786896794646,36.89793079464441,65.4190827622562,4.374929232492348,13.800633965688034,50.58856168118463,1.7187500000000002,1.7220386154113758,29.437532854389346,0.8674834098361219,0.9683862946627272,0.9982785532516776,0.7587256574860285,0.8938221747068198,0.9536441635101817,0.6551191064403625,0.8267469515192983,0.9369387802985046,13.15145522212864,18.758985751611306,5.607530529482666
Tajikistan,Asia,870.787589323223,Low income,142215.5233833252,11535544.961594967,0.0010020693707375042,4163,57.589598553630935,0.08007321843298194,173,12,62.65173836181497,83.65103496667057,96.11470860314523,35.68693321542471,58.03859850860391,86.73645439990524,3.0271519352975162,19.367497691597414,60.757717492984106,0.9133765685501256,0.9724220442834688,0.9980633521411248,0.5126654989407241,0.7259663307620181,0.948831533509954,0.12416963867125574,0.4115110124491959,0.7150055297195562,11.865098956239288,16.26094369265217,4.395844736412882
Turkmenistan,Asia,6966.63541063077,Upper middle income,490728.7701680157,14839460.870091427,0.0006666570987724673,7107,89.05265202797615,0.07263857360801804,256,14,71.93201309839388,90.52582451773492,98.13200498132004,26.41231628675801,67.36106592698684,94.31392429943364,1.5444617784711387,15.507020280811231,82.91386587462874,0.9540232576350232,0.996333151693312,0.9996961369745946,0.7536657005272585,0.9496507380928169,0.9979132200987366,0.4129763181402855,0.7141530600845716,0.9709155317257973,13.10364685122949,16.512800465534912,3.409153614305422
Timor-Leste,Asia,1294.18893388776,Lower middle income,14942.063042198897,2277688.173153359,0.007886524822695036,556,16.845943262411346,0.04460132932218711,45,8,46.099009900990104,73.62637362637363,84.5778364116095,7.776777032679613,17.40785785545744,52.839822639733015,1.310043668122271,1.3319266780957404,5.681220410310363,0.6736991010210385,0.9392646252048452,0.9862740841393749,0.2008331770299754,0.3835033123419363,0.7335470557961924,0.005800456699626243,0.08895053831507548,0.3452134627571655,9.611935537654064,14.638671527383035,5.02673598972897
Tonga,Oceania,4364.0155613495,Upper middle income,763.8565957558926,225304.0884106844,0.0249753937007874,203,9.383735236220472,-0.10758218518101434,27,8,42.64384213029006,42.64384213029006,69.32952924393724,8.187437859335148,7.907297964359302,25.266528865469155,0.912981455064194,0.912981455064194,0.912981455064194,0.674175197404159,0.6786097422322277,0.9052894675728984,0.0588918374448851,0.10527587654216287,0.3911522787529293,0.0008064985579929733,0.0050041449604784705,0.02223956093514966,6.638380069658123,12.325206272774484,5.686826203116361
Trinidad & Tobago,Central-America,17276.4654468225,High income,5159.7250434866555,2179585.752799497,0.001685965455596388,3016,28.03306638880286,-0.003562744393592997,72,8,11.536130164300525,16.4430189173267,62.406487709813284,2.9910151377508334,5.384716343705873,21.364805348519546,0.3602328648161848,0.3827721416568121,3.3058622298242883,0.6203533651663953,0.6520818880153062,0.930582335199456,0.11967315478813673,0.2682105486610309,0.6606358443650074,0.04344910215503868,0.10815353671224666,0.4099736529870827,8.548638570909855,14.594645395057263,6.046006824147409
Tunisia,Africa,3317.5410134834497,Lower middle income,154772.95770839264,25596512.98535725,0.00024310684831991717,23460,69.55954593443796,-0.007628987802284167,204,14,6.153409896497944,23.157894736842106,67.65506374444922,2.2485168645966693,4.906544384373321,30.833091314688453,1.3927968486212718,1.3961359469750387,7.978497665865045,0.4694483743305106,0.6556709426509202,0.9934893366027264,0.32451741132292,0.5191637058074502,0.8014760646561747,0.20664497520795294,0.3793810487972186,0.6548772944355653,11.949714533071123,17.057966688662678,5.108252155591555
Turkey,Asia,9042.492982888822,Upper middle income,784272.9174802557,343357031.41225374,1.5337791490848647e-05,301367,187.91979076057686,0.16891631287618322,565,16,18.171056525599287,30.07251738937398,86.8123808126742,7.81782318362661,17.709255580180603,60.940944905079505,1.4736221632773356,6.53955012661999,41.76268143049529,0.7783624982990344,0.8939869666100981,0.9999129592201288,0.657956757111749,0.8362059326637558,0.9698575821861207,0.5845817778363652,0.7723898173607218,0.9314495754585941,13.572512347787592,19.654281371668667,6.081769023881075
Tanzania,Africa,1122.12181047515,Lower middle income,942656.2976329934,64003896.72697756,0.0004220801479027575,9543,57.80365581648382,0.016372044777173637,160,8,29.068119891008177,56.05351170568562,95.32456235729042,7.530489006007554,22.145963855140934,81.74180602131582,1.0374520178441748,2.351623740201568,50.630112757019674,0.955532801458238,0.9931802374509098,0.9999137553674272,0.7091279389390988,0.9094240284656476,0.9946180894185511,0.494185140778669,0.7659502152337808,0.9669552056216532,13.756457017587879,17.974454525829472,4.2179975082415915
Uganda,Africa,776.7685758853081,Low income,241398.0688874624,37073481.667856336,0.0005096678541731264,8996,54.596095080815715,0.05910560358791695,138,14,19.860383944153575,55.539538714991764,74.72647702407002,3.855142557449916,7.749844652141786,33.81091821199156,0.6785181164337089,0.6340869787997182,10.071034986390494,0.5094477026347345,0.8091263582741851,0.9787942575227248,0.15391256884955973,0.3003324680380254,0.652694822845129,0.05664910754062458,0.1863913621421176,0.4596786364933669,12.394202587975885,17.42841249215861,5.034209904182726
Ukraine,Europe,3659.0313122948714,Lower middle income,602504.8649988127,146708843.74940792,5.6778503825799986e-05,75253,128.79958616420893,0.07429653661011043,338,9,15.053040490064246,22.239653369191686,81.26875567031894,4.124774092086676,9.862709070824412,48.02668646654879,0.6973014434139879,2.42407159467268,24.96035750324348,0.7116699895612653,0.8443701756829437,0.997771640165924,0.5776994729502195,0.7912115938411476,0.9771978707035465,0.5036724271623229,0.7186797666520724,0.9486333542011478,13.308851019001173,18.80396052588654,5.495109506885369
Uruguay,South-America,16190.1269572827,High income,177422.22806591002,12386511.297341773,0.0005456324287146337,9699,56.658557864068726,0.012403157308986902,133,12,18.6624649859944,49.60588544403574,88.51942597129856,4.619025517308054,15.213899466314826,73.8203927541903,1.7322834645669292,1.7497812773403325,20.360644257703083,0.8674459416623602,0.9314310421390004,0.9849659525022044,0.7264413450545798,0.8821928224181989,0.9508383731443166,0.4915949740454979,0.7673681028510453,0.9213098218426606,12.086287640139734,16.33211863989148,4.245830999751747
Uzbekistan,Asia,1724.8411344137,Lower middle income,448459.45368262246,31684596.714415755,0.00021879120446938478,22197,113.23712100266441,0.10240991618388548,325,10,54.57228781465805,71.52521175601159,89.51427255985267,15.98107422650195,40.56709199854734,80.90758122854614,0.5523628856776209,1.8450607380242956,57.07657909446618,0.8342837686180973,0.9001498597349724,0.9876382535800371,0.33418321145922286,0.712293772782042,0.9545847302480781,0.06146140054033701,0.2807990665020829,0.8868429394926762,13.013573552119185,17.271341212693336,4.25776766057415
Saint Vincent and the Grenadines,Central-America,7463.537830934229,Upper middle income,398.00176001924143,130328.15657447807,0.0946969696969697,50,5.520833333333332,-0.10281038776236104,13,6,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986456427433558,11.777810830133152,5.791354402699594
Venezuela,South-America,16054.490513096202,Upper middle income,916634.6382576801,48056330.68144994,0.0001605675544206276,31102,81.26095443900547,0.12406669433721018,193,17,18.49000372531976,41.34424603174603,92.67171779903116,7.541896220974885,18.451528882890937,78.43132692085459,1.2362467548522686,4.93339911198816,54.60878218683916,0.9045511278013084,0.9886223585838824,0.9999254360208412,0.7837520841352184,0.9272170338442528,0.9942262198026216,0.6460385138765766,0.8417985724370006,0.9650638121566304,13.728464240281694,17.687884436657303,3.959420196375608
"Virgin Islands, British",Central-America,34200.0,High income,169.32979324369148,77249.33695990563,0.08912655971479501,50,4.288770053475936,-0.010101010101008969,10,4,,,,,,,,,,,,,,,,,,,5.131848252650646,11.254793611679865,6.122945359029218
United States Virgin Islands,Central-America,35938.0243875154,High income,362.197351030086,278126.05317041057,0.023370522607163827,199,8.725543159130945,0.11862122087425225,24,4,4.631352899069435,6.120257695060845,11.091624910522548,2.1165484479729293,2.9585506357159903,3.37516562847439,0.5869720830350753,0.5869720830350753,0.5869720830350753,0.15821679956163245,0.20742496250353165,0.4515645203142316,0.035107049496749684,0.07150621321726591,0.1587794471274621,0.0018958744231031203,0.009527105008410322,0.06007444225944311,5.89218923186676,12.5358297185756,6.64364048670884
Vietnam,Asia,2715.27603640721,Lower middle income,329430.0080920126,96656763.8029932,6.326397262362642e-05,72830,203.46621461594674,0.13339815180625073,535,18,51.51919866444074,63.8165219327544,92.41071428571428,8.747149937283986,30.75512138462779,83.9544152007241,1.1051574012056262,6.963852638872849,72.19626168224299,0.8641162128628436,0.9373144508528156,0.9983627619689608,0.7012640528048757,0.8602128037073885,0.9625253205938733,0.5290460428363779,0.7925783081313035,0.9278534230060944,12.705119191823547,18.386676743611687,5.68155755178814
Vanuatu,Oceania,3058.0656752208,Lower middle income,12336.988875451221,161913.82587621306,0.0796221322537112,59,6.503373819163293,-0.08816914080071774,17,6,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.420357254348696,11.994819533649038,2.574462279300342
Samoa,Oceania,4315.92067469565,Upper middle income,2852.323786274188,324839.6497114207,0.037338151159289366,124,6.967178560674496,-0.06272176428844323,18,8,48.92150322437181,58.21658883700245,68.31220813875916,7.522860358083838,11.711577559642938,24.033599298465138,0.66711140760507,0.66711140760507,0.66711140760507,0.7203233420968398,0.7993825548085748,0.889834493153284,0.05619673414589025,0.13171536360771627,0.34042219152728653,0.0,0.0010661923423856462,0.01802374484463428,7.955889304639349,12.691086954053876,4.735197649414527
Yemen,Asia,968.1590475829988,Low income,453725.5306847719,20827246.06238888,0.0004153989092947773,11409,62.83637965268442,0.10077234297458433,156,12,28.941034897713603,69.27239927841251,97.02624488573994,10.646351904612603,32.84129466709853,89.33664847357994,1.9958088015168147,10.985492746373186,72.92977724503046,0.4952587329779997,0.9174435807096616,0.9988530407727154,0.3407343199575291,0.6133853819105066,0.9717091202514605,0.20225535609099812,0.3922116318926567,0.8309320363350345,13.025247736241575,16.85177259433766,3.8265248580960867
South Africa,Africa,6001.40081394888,Upper middle income,1224071.2074484199,159689218.92886782,6.434047611178156e-05,79120,93.81290257787924,0.04588930420001668,246,10,5.533965490439919,10.211975862602507,43.95690193628982,2.258304436737182,3.8335307239265126,21.214236739788657,1.5325077399380806,1.5325077399380806,7.795031055900621,0.8600261579758901,0.9326038228298348,0.9998321243873809,0.7775121165432004,0.8850098522769047,0.9681778629793472,0.6903934467490279,0.8238060301443447,0.9447497827369,14.0176929163822,18.888740102633868,4.871047186251667
Zambia,Africa,1291.34335737364,Lower middle income,752131.9504752918,28996676.030532986,0.0012855166267374534,3381,35.65288655705493,0.02615155073543581,84,10,50.548893767944605,78.43269717953049,94.60149863760218,8.341366449921143,30.74888866558212,82.29960893834742,1.6833871790511818,3.363342959062341,49.05886379192334,0.8795533578514068,0.9738001721657942,0.998595204098806,0.6687399457749862,0.8463704990044575,0.9697834015052688,0.31749268400495456,0.6947973209935809,0.8999588574485166,13.530667053597178,17.18269176174462,3.6520247081474446
Zimbabwe,Africa,1463.9859101805405,Lower middle income,391579.47422844154,34688427.37813242,0.0008580859759780682,5752,33.83152931895691,0.045192739310254866,77,8,10.195689166193986,11.868973340896199,37.6063361689645,2.1373091313407215,3.558772066628043,16.177319694286723,1.382295448198827,1.4072494669509594,3.0351437699680512,0.4724491949025541,0.6365868026998152,0.8469924399012496,0.3453738439091542,0.5111337152050681,0.723800718029064,0.19408821189123165,0.3969689549279987,0.6117444527808417,12.877943773117789,17.361916684338986,4.483972911221199
